#{"t_start": 1773656329.683753, "env_id": "None"}
r,l,t
185.37236,228,738.841759
-42.514664,337,739.123657
-39.15172,429,739.232624
17.937653,393,739.246772
-364.87668,399,739.326421
208.28708,243,739.422768
-295.5252,380,739.659309
-203.81349,420,739.689845
-421.22882,410,739.772398
-362.31512,431,739.895343
191.9469,248,739.931759
198.83553,234,739.94675
169.16266,252,740.166097
-667.7662,390,742.326792
81.62283,258,742.354571
138.20102,264,742.394816
236.91415,227,742.688453
-5.9935913,398,742.839438
-133.44102,375,742.882667
-1101.7853,418,742.906327
-224.967,333,743.042197
38.743042,288,743.155358
223.38235,306,743.217137
-118.02515,340,743.275716
2.3537903,344,743.412974
226.1167,256,743.481018
-171.24672,405,743.583444
120.94024,294,743.584652
98.60831,299,743.732054
128.35555,234,743.733056
237.47461,264,743.865383
127.3787,278,743.879078
-276.5852,352,744.11187
1.90802,403,744.173669
4.024994,366,744.286485
13.25441,397,744.305887
-88.26466,335,744.543775
-473.64508,395,744.553514
136.18314,303,744.624879
-252.0722,345,746.590146
-23.247437,298,746.8103
-38.335434,426,746.935052
-293.61423,308,746.944904
-639.59015,469,747.051848
78.02952,228,747.185593
172.40779,240,747.187567
-465.22412,417,747.248543
112.857086,233,747.296977
-52.923462,246,747.440284
111.078186,273,747.526525
165.53429,345,747.541121
46.07071,387,747.696239
206.03735,292,747.742633
147.30994,248,747.798985
-138.59691,357,747.897769
35.340958,306,748.012831
-368.11438,344,748.100303
-59.31349,316,748.129682
-12.887222,305,748.228245
-214.69246,405,748.44183
152.21828,254,748.4871
162.99661,345,748.494981
-768.65955,391,748.51228
161.35178,259,748.712386
215.09976,242,750.326341
246.12413,256,750.37898
-178.85445,399,750.534171
67.80296,248,750.618218
166.32419,316,750.727635
-500.34363,427,750.771436
248.33498,277,750.812675
-199.1141,375,751.002258
75.07913,401,751.137749
39.624313,405,751.185694
-157.50719,412,751.23497
18.173218,262,751.266187
-278.50366,372,751.519959
160.51926,258,751.534847
-303.98242,400,751.600417
-66.81352,386,751.635895
-69.013596,378,751.911124
-162.6475,385,751.933121
69.86459,330,751.978421
-149.46246,368,751.981854
97.66916,274,752.2615
-63.194275,385,752.333267
-568.0392,437,752.36486
-734.8711,462,754.175663
42.762238,286,754.303476
7.840103,285,754.420578
-118.93634,319,754.424626
158.27402,259,754.486725
172.57857,229,754.657717
117.73722,278,754.711394
135.87201,387,754.718652
141.8814,280,754.779437
213.74982,277,754.942736
42.279953,315,755.040084
-173.21419,348,755.066918
150.16823,246,755.193865
-59.450607,424,755.212083
-301.16113,370,755.449512
63.754303,418,755.47277
-11.331299,373,755.600137
-217.62788,425,755.634377
137.74019,241,755.699502
19.195526,346,755.832422
118.74833,314,757.778946
150.4838,240,757.804318
101.26929,316,757.817786
231.99916,221,757.919367
38.125107,282,758.118278
-71.8811,343,758.144896
251.23042,221,758.155309
-116.87378,376,759.793145
87.17022,336,760.129809
-286.9298,391,760.24022
-276.09717,355,760.251118
-355.87292,440,760.27965
-306.00214,370,760.531256
207.82071,301,760.604728
-120.78296,421,760.692243
-167.08197,430,760.71259
162.46121,218,760.921291
-1.7175446,400,760.967242
123.116,377,761.00721
-141.20679,343,761.081708
255.43347,225,761.211391
146.71169,315,761.259314
220.40086,238,761.330405
-460.9937,445,761.482174
-29.332596,277,761.501918
141.17741,286,761.567662
32.800232,316,761.673776
50.025757,301,761.829443
170.25952,289,761.881592
170.74925,236,761.929216
-1054.0325,490,762.008306
-59.198013,290,763.850628
141.19128,322,763.956418
-239.8389,383,764.079114
160.77606,316,764.090425
-582.4502,395,764.29512
205.21004,258,764.344667
179.61702,312,764.413219
-129.77878,433,764.417292
248.54141,219,764.575887
-210.96243,337,764.651816
72.879654,352,764.783735
42.550293,363,764.800984
78.00219,307,764.912883
-46.233887,404,765.091818
-235.48668,364,765.20005
-441.59015,446,765.266293
218.94482,256,765.357413
-447.47235,430,765.363662
169.7799,313,765.522126
-159.64204,394,765.688413
73.19412,373,765.754516
218.4956,258,765.803549
-528.2167,420,765.813327
138.9645,298,767.792636
-117.16826,398,768.005083
30.134995,368,768.020641
2.0920715,364,768.026165
193.06099,312,768.167762
-378.22095,310,768.336144
-165.53433,362,768.41027
53.721237,386,768.430559
188.02943,273,768.450727
153.19273,292,768.750551
-68.380066,387,768.756447
-32.46411,341,768.784062
165.1854,340,768.824723
117.59973,237,769.013359
201.90427,231,769.043142
67.77069,345,769.143851
144.19019,332,769.195194
128.19943,235,769.293459
-212.45581,387,769.431285
-151.44136,359,769.521926
126.25606,312,769.524175
-171.96208,394,769.731483
-164.20538,400,769.881606
56.48651,317,769.885949
-138.0132,379,769.952625
134.4367,224,769.979573
114.153595,293,771.900481
116.8221,310,771.997344
-2.3112793,378,772.005389
-136.91109,350,772.070164
209.28477,287,772.209776
188.49298,259,772.258451
-130.7794,394,772.394993
-317.60388,381,772.445252
102.15145,340,772.605522
-167.60275,398,772.615397
100.59669,257,772.713107
-170.42007,383,772.795577
-198.06987,371,772.992636
134.64645,275,773.001368
-244.81743,465,773.097531
34.541702,417,773.2191
171.90984,277,773.370702
-1073.5162,412,773.401942
-249.14485,421,773.418922
147.66534,312,773.531949
-158.98375,235,773.644206
254.81491,233,773.776206
-366.5592,408,773.846247
-151.22488,465,773.853436
25.83133,271,775.676455
241.97594,220,775.848374
28.468979,399,775.975216
221.18161,347,775.996683
105.434456,287,776.009922
154.9719,268,776.26931
-640.46106,418,776.30997
-155.78778,422,776.47138
-523.65967,460,776.498779
-127.76213,315,776.643077
-269.30243,417,776.717901
181.37268,243,776.757044
-750.1891,384,776.87828
204.0889,245,776.906387
235.51163,292,777.067685
-212.78445,422,779.120057
40.892548,288,779.142345
1.4242554,320,779.201784
174.69241,304,779.349493
187.43208,232,779.370446
232.42607,241,779.460174
-282.03223,381,779.551722
134.56912,321,779.722733
40.272934,318,781.4597
-21.025757,428,781.46513
-30.116974,285,781.524569
-48.583954,378,781.810556
-297.3871,304,781.871154
130.84828,354,781.874921
-331.53574,382,781.897849
228.91019,254,782.13132
148.17218,247,782.14798
5.505066,375,782.189534
-55.98529,384,782.258983
218.2723,284,782.434594
-226.2061,384,782.518943
-8.546463,287,782.549249
-30.760498,415,782.613979
-251.40106,374,782.837465
-478.52148,322,782.905678
129.16763,275,782.918726
-280.8042,434,782.993595
-16.18924,314,783.171805
12.825012,305,783.224894
33.73622,412,783.341037
88.67892,270,783.44104
-747.1296,470,783.47046
-288.7365,356,783.584728
121.31378,356,785.404896
178.20041,264,785.413905
-171.8369,407,785.61819
257.16684,265,785.707768
-336.72693,431,785.753534
-867.11176,424,785.875142
158.1155,317,785.943655
167.65784,366,786.0866
28.471024,371,786.138734
-27.108765,304,786.194871
105.401054,396,786.354652
110.13131,261,786.406881
90.21527,358,786.452398
-42.2619,284,786.481852
175.23827,261,786.623381
-168.49368,282,786.701686
96.50514,299,786.766812
-181.9694,434,786.934424
105.052925,293,787.002456
153.74069,238,787.010364
-309.06744,438,787.077413
-271.3732,339,787.287966
140.72693,287,787.301391
171.4591,258,787.344552
-46.797485,395,787.415529
247.57625,240,789.221457
-461.61475,399,789.390115
68.082855,401,789.446587
154.03888,399,789.516196
-91.9733,393,789.658288
-355.29962,360,789.771991
200.10965,315,789.862827
-55.62372,404,789.882427
55.853027,219,790.005674
-664.40454,385,790.056743
212.19543,235,790.127408
191.97607,338,790.215636
-403.3828,405,790.42866
-406.41858,420,790.500491
-140.90244,366,790.513501
1.8732452,413,790.647934
59.189316,288,790.803004
-238.03468,377,790.824051
136.41315,333,790.861048
170.86533,322,790.982473
-128.76491,370,791.205781
-372.20636,393,791.207845
-43.86644,402,791.2725
-118.437515,430,793.093432
-88.40668,304,793.202854
-100.432785,330,793.229182
236.98355,223,793.335692
-150.64127,437,793.401156
108.83048,318,793.517255
-257.23688,380,793.604643
240.04042,283,793.616628
-143.54446,437,793.841587
5.6587677,423,793.95191
-129.54834,343,793.957831
106.43959,393,794.018251
150.07562,327,794.170449
174.03299,263,794.209125
125.812584,299,794.249478
255.19638,291,794.302203
-77.18825,300,794.548602
-269.50488,373,794.578713
-357.3435,456,794.622555
110.33552,332,794.63493
81.26351,245,794.797777
253.19594,222,794.865635
-118.36293,309,794.899771
-328.0099,441,796.748016
229.38564,232,796.785153
19.276093,324,796.826542
-891.2977,358,796.990956
142.82866,242,797.108307
63.707306,376,797.191038
-130.6619,388,797.230619
23.40126,353,797.354465
52.910126,290,797.404854
258.343,254,797.447566
228.71326,223,797.633916
14.522537,429,797.667784
94.13511,332,797.693644
-118.31128,406,797.864111
208.98935,243,797.882771
223.79454,260,799.84657
183.59242,297,799.915795
139.46716,292,800.156104
61.918274,372,800.170132
-229.0192,261,800.18903
-367.49036,426,800.241987
267.79248,229,800.393141
-124.07067,217,800.415469
153.22192,306,800.569616
-385.56412,426,800.622578
198.24945,261,800.702074
15.226807,362,800.789808
86.16679,303,802.79824
25.509552,349,802.929789
-600.67804,419,803.079007
11.007904,382,803.127252
172.52533,242,803.188206
-492.26685,439,803.294187
118.1403,351,803.445759
160.08322,371,803.512641
-10.003128,361,803.56183
28.561447,294,803.598963
228.12271,281,803.806311
197.98802,353,803.814702
-63.680725,328,803.941289
-328.5185,452,804.031167
-299.2267,274,804.096688
157.76904,291,804.10625
230.76852,215,804.164428
47.206543,350,804.395568
187.63055,341,804.459039
79.56951,370,804.478866
-294.8143,387,804.562364
259.32123,255,804.740502
11.166443,361,804.764291
78.78819,384,804.853339
-294.49194,394,806.618832
137.582,286,806.708527
201.24307,251,806.793085
-674.8801,462,806.960806
39.341934,349,807.045794
232.77563,286,807.050679
161.20499,393,807.247076
-156.34357,231,807.305273
-384.17636,473,807.494272
-71.902664,396,807.502275
24.812271,386,807.704338
-373.02612,404,807.783686
134.60822,265,807.801162
196.34859,286,807.832163
262.35748,224,808.035772
-99.705,216,808.074998
164.61673,335,808.085306
228.27002,227,808.285041
-409.2555,475,808.324837
-64.7245,307,808.403143
140.46393,365,808.479141
29.850937,251,808.555903
199.13023,277,808.628762
232.27966,322,808.817863
264.32977,273,810.608144
-283.41083,436,810.643122
81.51714,374,810.830417
179.35472,254,810.923973
163.31491,236,810.933456
129.22968,315,810.967192
202.79498,260,811.113999
201.77083,220,811.16771
4.978241,306,811.273469
74.667786,400,811.410984
64.50493,253,811.445302
183.9094,236,811.531875
-421.2846,403,811.562085
111.954155,241,811.834469
178.93756,357,811.851125
-21.667633,412,811.873945
74.67296,317,811.890255
100.35508,310,812.177822
-522.8627,322,812.205359
0.70965576,315,812.245689
-84.06346,394,812.319412
187.88892,296,812.506517
-112.914505,372,812.653797
-257.93033,427,812.686036
155.19678,349,812.704543
196.88835,250,812.788012
-89.05208,322,814.765146
-331.04544,380,814.874648
198.4529,290,814.877551
2.7281494,397,814.907143
-75.77501,326,815.133588
149.12383,251,815.177522
219.36691,283,815.179782
-84.75433,333,815.22996
186.92943,261,815.457589
15.626587,323,815.518563
-443.8786,421,815.582302
105.09367,422,815.682454
154.31323,299,815.840885
159.84981,252,815.946034
-253.95944,362,815.966446
-589.8009,490,815.978341
122.89734,233,816.088027
180.5842,279,816.259347
94.939865,276,816.27983
-93.14545,449,816.517483
36.209625,348,816.519755
213.56053,270,816.616387
-412.0335,428,816.815047
106.441444,354,816.939207
133.9528,294,816.951682
54.394775,432,819.19272
-144.12564,315,819.355677
198.30705,268,819.431748
165.1579,232,819.464202
97.6629,329,819.481801
207.62497,308,819.681575
208.89874,254,819.756111
167.42323,275,819.759279
-173.54306,397,819.8625
177.68452,242,820.021066
-76.15567,340,820.048641
-207.85362,429,822.012883
-923.785,371,822.049405
158.27066,269,822.104611
139.5177,285,822.153115
259.38977,251,822.383883
78.91877,341,822.389695
-492.71365,310,822.392806
-66.25247,317,822.507998
198.62079,269,822.69313
111.4626,315,822.751347
-66.56087,338,822.881745
-452.21912,464,822.908658
181.5713,320,823.039618
164.2801,337,823.118766
243.97723,243,823.175271
-75.16304,409,825.133374
189.57123,313,825.197123
255.3162,253,825.27703
-761.6172,377,825.34964
61.269302,276,825.442972
202.43108,236,825.450689
90.72217,356,825.646456
257.24887,286,825.753011
156.85463,314,825.77302
-528.05457,426,825.795553
73.90283,326,826.002122
217.90367,232,826.033403
259.10303,256,826.037538
97.4989,381,826.211645
-215.30591,366,826.411231
168.14719,384,826.433021
222.48596,232,826.444885
-193.41412,449,826.466056
254.87794,230,826.654236
241.92825,233,826.69557
-164.38391,412,826.879944
-578.4709,455,826.964804
63.96518,309,826.996181
89.42702,294,827.020797
243.89148,272,827.174461
-9.167404,392,829.153795
-386.138,414,829.208742
-97.61932,423,829.242859
77.55396,381,829.350513
152.92883,304,829.476024
64.03233,323,829.552014
-851.34625,425,829.689786
165.41052,259,829.74685
43.405975,426,829.798132
2.864151,316,829.884423
147.15427,298,830.074265
77.92686,417,830.160496
-17.377777,263,830.188375
146.90381,349,830.195159
189.34448,304,830.406748
207.78476,231,830.436182
214.72604,276,830.445992
-89.374435,387,830.588058
255.08344,231,830.683082
52.376175,374,830.797636
-123.44238,363,830.815618
117.76175,254,830.858733
208.15486,277,830.985335
35.313858,340,832.935226
53.798996,418,832.963194
-109.20784,413,832.977465
-413.9066,368,833.121021
240.65002,246,833.234205
205.57745,350,833.379328
-444.88226,431,833.453176
-39.340897,347,833.492383
121.405,276,833.527663
-24.014923,358,833.775063
155.69157,333,833.826352
-37.817703,347,833.88619
73.04431,347,833.925596
241.75711,292,834.109277
146.72426,312,834.178959
96.93761,253,834.203677
-385.8534,333,834.251642
221.65913,244,834.434177
0.14762878,391,834.515053
-254.37535,372,834.590324
-68.945145,360,834.625964
42.90129,378,834.834023
192.93169,357,834.901119
158.43419,368,835.028451
-117.08711,429,835.055564
98.8566,253,837.008872
-296.23407,465,837.018637
-216.30334,423,837.039483
-496.38757,372,837.106638
182.84692,289,837.310169
84.070145,285,837.33498
-183.11217,235,837.350645
11.127838,349,837.380449
-251.11331,299,837.654914
104.944534,318,837.703207
-505.37695,406,837.721299
-72.925385,431,837.768905
254.45891,339,837.997945
-83.634155,307,838.035506
-137.8983,460,838.173679
151.48222,397,838.178741
-1098.596,417,838.432751
-214.48376,386,838.438105
128.69522,356,838.56133
172.21848,372,838.573673
231.94727,270,838.740541
-225.67857,390,838.886109
256.49814,290,838.89658
-33.627182,334,838.956951
139.54956,393,840.799797
110.30059,303,840.838269
182.72513,328,840.873226
96.302284,376,840.976078
130.806,236,841.042986
-315.2052,427,841.274666
-27.880325,396,841.277667
197.34772,275,843.088742
-119.66585,411,843.165501
168.5338,234,843.331437
-367.58557,399,843.447731
-310.1319,431,843.482602
-297.60638,457,843.626801
-283.0546,415,843.747396
233.87163,285,843.769479
-152.37012,355,843.806263
266.71167,227,844.040687
175.8929,292,844.050213
-326.37048,441,844.07908
1.3058472,316,844.094733
124.99562,278,844.331047
251.02104,242,844.333135
-178.40594,317,844.402426
8.815033,381,846.220263
233.95053,241,846.334822
126.27536,300,846.470958
10.97934,400,846.524129
123.96089,345,846.625391
224.04117,282,846.647776
-200.18726,337,846.82276
83.862434,263,846.925532
210.03143,303,846.945699
-107.50586,429,846.974127
176.73656,303,847.141693
121.3616,288,847.235372
179.125,343,847.311649
134.16089,379,847.376227
-78.97406,306,847.462769
16.83992,311,847.554514
162.17766,286,847.60466
218.0118,325,847.714108
146.63354,272,847.841387
-259.8365,389,847.871379
135.09734,359,847.997233
63.189316,338,848.084374
257.4303,228,848.244179
-272.0652,427,848.310024
-52.934586,414,848.322987
91.623146,384,850.124203
196.89206,236,850.204872
47.974884,333,850.24853
-549.89923,339,850.333973
216.89868,271,850.431666
76.35853,327,850.551932
187.74786,223,850.564089
-133.21616,382,850.645345
151.28787,371,850.817928
141.67174,273,850.839039
214.061,316,850.899272
261.46356,286,850.950794
151.04524,299,851.15794
109.71594,341,851.18194
161.32397,270,851.238198
202.43744,342,851.263011
205.50604,223,851.4905
99.654526,391,851.588459
-201.68907,417,851.593542
38.969864,420,851.671848
-514.5226,356,851.864387
247.74124,274,851.878643
136.95952,283,851.883253
132.63103,430,852.114808
134.20694,252,852.136754
35.755005,311,852.187126
-264.9836,461,854.126863
-141.07559,329,854.262846
-277.7991,327,854.305228
-141.28119,430,854.345881
-304.87927,450,854.605149
-49.94226,384,854.659878
-255.63742,367,854.687633
103.330666,353,854.711342
119.03737,287,854.956922
231.12257,265,854.984397
177.95671,389,855.009053
-38.884827,375,855.075659
80.06493,290,855.258356
203.84508,303,855.327294
200.76541,309,855.394221
221.09279,410,855.408622
-199.56721,406,855.681845
128.94205,325,855.739346
39.095795,398,855.744409
174.93979,392,855.824069
-63.651947,289,856.040716
-282.99316,374,856.075123
154.99107,320,856.078178
99.61489,262,856.096372
256.581,261,858.097721
61.99292,283,858.117106
281.19464,262,858.118121
-94.048065,359,858.161391
210.4852,267,858.437819
-35.25078,356,858.486326
143.53917,358,858.489605
-7.0307465,383,858.49512
245.35439,219,858.664735
97.922035,288,858.783932
31.815979,389,858.89787
203.86253,412,858.917082
233.4019,302,858.978304
-22.743103,334,859.134673
146.66727,369,859.302324
-307.94183,469,859.388265
-247.82747,405,859.40265
39.240128,404,859.555947
125.86617,268,859.585322
206.99875,288,859.696064
103.56306,359,859.783967
-321.8071,349,859.936937
216.5243,326,859.942273
240.45251,292,861.691086
259.236,241,861.802695
-276.05292,474,861.819558
-104.00206,395,861.969184
135.91774,291,862.02293
-201.81255,379,864.099165
191.05174,384,864.118385
221.24898,309,864.192086
-58.160004,389,864.326939
216.33478,286,864.414027
-196.02711,379,864.494314
159.3115,398,864.612751
236.69724,272,864.615988
258.3858,231,864.663018
176.1767,267,864.789314
269.77753,233,864.870784
111.023285,251,864.887372
190.85037,351,865.051061
-287.82428,396,865.227144
-399.44827,382,865.291532
188.27403,398,865.323786
108.67125,397,865.491817
268.8316,237,865.586293
79.135185,306,865.625374
-273.88626,398,865.659555
181.54453,217,867.47036
133.7648,343,867.522182
-83.961655,293,867.645487
130.31845,324,867.645525
66.09123,370,867.873901
233.47542,231,867.880394
44.721893,415,867.956331
-255.38348,416,868.069609
253.00171,238,868.118967
-1.6575775,388,868.278678
-0.4068756,362,868.329067
234.47949,215,868.337902
-1002.99023,367,868.442564
-525.502,255,868.712543
-243.71878,427,868.720599
-46.129486,421,868.775345
-138.62567,437,868.782727
111.93981,279,869.017274
-19.805298,330,869.130409
-169.24724,422,869.153748
70.94136,417,869.213495
37.108795,340,869.362857
208.37546,309,869.469609
227.53523,269,869.486756
-201.20564,410,871.134871
117.69234,290,871.403768
-436.88257,412,871.422034
186.39493,334,871.525637
147.33539,397,871.52759
273.0255,234,871.778601
56.53386,389,871.811189
-272.1795,389,871.832113
-241.97446,431,871.97495
7.9789886,327,872.13887
203.78078,396,872.176159
-372.72662,418,872.249977
213.36963,238,872.387766
-176.92148,452,872.438074
167.47156,331,872.520979
-119.46623,393,872.666237
-27.756897,400,872.809947
-59.945435,441,872.901603
-9.568283,384,872.924074
267.67587,242,873.055425
-307.19147,425,873.108327
23.905807,379,874.964977
138.90224,261,874.977713
5.4799347,456,875.037378
-236.24615,371,875.173513
118.39812,268,875.285684
213.85349,349,875.356015
173.33617,361,875.419643
-179.65813,402,875.576342
143.33615,291,875.649425
153.38097,365,875.65254
-30.047531,318,875.90736
-295.75748,480,875.916289
-149.51093,273,875.938145
124.408356,411,876.080704
-150.46306,249,876.168401
1.3143768,349,876.28075
-667.0022,427,876.383701
113.36768,325,876.417446
-405.51294,422,876.605105
-491.03345,476,876.774049
119.51766,389,876.820459
-335.6869,433,876.831356
-378.2053,416,877.038052
235.16267,270,877.054397
84.65724,371,878.929706
-1213.6836,435,879.02049
-31.162338,368,879.177696
-142.49547,410,879.205743
245.62102,246,879.279378
160.54428,368,879.325595
252.66922,279,879.458247
-355.31134,422,879.628121
-502.46533,412,879.695567
150.64752,426,879.759215
58.726044,316,879.784662
-77.87387,233,879.942172
-34.512024,322,879.971763
-42.284607,415,880.197456
107.03384,236,880.216768
122.0278,280,880.235498
-346.4533,458,880.263813
171.03262,275,880.468961
191.1014,277,880.507616
204.04997,300,880.559216
-239.5308,359,880.570875
106.065544,284,880.803726
144.69698,345,880.827555
164.30923,301,880.891186
-387.3255,468,882.694358
229.09138,252,882.750851
203.8993,230,884.677557
-5.402771,336,884.704993
209.61449,271,884.924209
144.92567,387,885.003392
47.675354,372,885.064174
17.814514,417,885.135938
223.7207,350,885.293917
210.7149,287,885.310689
55.609863,276,885.361667
-97.57188,313,885.478579
158.29639,310,885.635571
135.7435,371,885.716202
-371.4478,394,885.793396
-141.632,345,885.858516
143.43422,425,886.103745
138.45125,381,886.137314
0.543396,326,886.155017
-224.47452,417,886.302545
231.5551,283,886.392254
60.368057,387,886.534191
-97.58061,396,886.559724
153.05386,417,888.383511
4.944229,379,888.447791
169.63196,326,888.550289
55.111343,315,888.565815
220.12622,230,888.702672
-276.66675,388,888.817864
68.07825,299,888.858791
258.04584,225,888.934875
-253.78442,394,888.974664
164.8174,270,889.102376
245.94925,230,889.226232
-58.55916,445,889.349535
39.141937,375,889.353059
-93.39923,373,889.515535
-2.2061462,314,889.568824
268.07687,271,889.635311
78.68117,382,889.748451
-907.7288,384,889.917097
-188.33748,365,889.951977
201.19585,274,890.036278
36.949432,388,890.042936
241.60869,232,890.192103
-772.7629,370,890.301035
36.646973,373,890.422364
3.1559296,403,890.45836
-185.02737,394,892.269149
243.79234,234,892.350138
7.0456696,422,892.419312
175.14297,294,892.446821
166.33047,233,892.524268
108.5772,231,892.669375
-103.37326,378,892.752604
117.35891,243,892.789652
-72.20409,424,892.898548
215.98064,258,893.062172
-360.75577,414,893.110153
137.00809,321,893.243637
-295.90488,478,893.259257
202.1003,251,893.371423
-455.9682,419,893.498084
175.40987,346,893.6001
-116.05028,402,893.67492
123.6864,334,893.71952
245.28894,245,893.868886
134.90634,245,893.944375
-292.66724,424,893.956488
138.08862,390,894.137856
171.44731,336,894.220037
124.44113,312,894.28348
-182.48953,260,896.067476
35.79628,454,896.076786
240.87163,292,896.213423
183.30742,277,896.262898
164.85928,240,896.361437
-56.89293,346,896.464185
243.6636,243,896.470844
192.50308,239,896.512359
230.19022,235,896.707254
120.37244,407,896.779792
184.89447,385,896.868322
18.495209,348,896.87043
223.16556,311,897.030383
217.35707,323,897.116995
182.35753,241,897.12093
188.44278,378,897.262973
281.24512,236,897.275139
158.7022,306,897.434361
-36.456818,320,897.452751
145.16922,231,897.498875
220.82062,219,897.498916
169.46552,235,897.675024
177.14212,271,897.727967
205.21527,307,897.815115
-125.499435,314,897.822053
33.085037,362,898.056285
-12.017914,338,898.087571
124.48253,381,899.860432
-118.4626,377,899.864588
191.37973,330,900.074689
-105.76738,347,900.12315
153.95828,224,900.128454
194.3929,285,900.18942
191.44939,244,900.434303
-375.2489,373,900.506679
-159.03615,436,900.517357
-89.54974,403,900.530887
218.4403,294,900.733553
139.88281,224,900.734739
70.42757,307,900.842671
-12.094269,401,900.925704
-180.91873,354,901.10074
151.78477,266,901.12657
-88.97681,412,901.168063
-244.48073,455,901.406093
-235.80447,363,901.480015
-190.90721,367,901.506128
51.185013,411,901.590186
160.29362,231,901.645957
243.72177,243,901.841839
-465.8592,433,903.644163
-408.5525,428,903.664363
-8.921051,384,905.419343
178.48886,298,905.556919
276.45663,228,905.573361
-94.335205,328,905.695936
73.90726,233,905.816806
82.80889,364,905.830051
237.4709,273,905.845544
149.14034,233,905.946887
269.9928,240,906.099489
22.9095,348,906.184357
-290.33096,426,906.27333
-437.03372,359,906.31436
144.24913,314,906.418179
192.01466,279,906.467553
-126.07001,399,906.689519
-40.73546,362,906.693568
196.14464,376,906.81054
-449.29688,428,906.92181
76.89644,256,906.965318
-52.730896,320,907.026227
236.49207,225,907.049967
139.44412,322,907.257493
-22.684128,346,907.323905
239.12798,326,907.388288
60.141052,383,907.423272
153.58218,284,909.279606
98.60469,247,909.400271
-166.09688,364,909.465609
-41.15149,421,909.622749
-245.6805,415,909.745258
183.39754,416,909.837533
-356.0421,427,909.904564
210.35876,280,909.91155
-122.37524,305,910.057943
72.36386,368,910.225047
61.14476,325,910.245759
-2.1771393,437,910.366509
-549.708,380,910.449414
123.16025,300,910.547454
50.700485,423,910.651891
175.66328,267,910.722353
-270.17603,457,910.831539
-137.9843,353,910.913194
-28.863297,396,911.064175
26.950607,365,911.100859
-76.1712,408,911.249142
-233.37239,375,911.293144
245.27936,254,911.353226
198.09763,311,911.373042
231.37457,246,913.452952
273.69415,352,913.719818
-292.14395,440,913.727178
-676.9374,417,913.768113
87.679016,297,913.792457
239.79768,233,913.976226
-45.137802,226,914.007833
232.6362,232,914.035535
208.85684,324,914.06426
219.27974,256,914.250421
158.8624,358,914.392136
-6.677368,364,914.425421
183.65848,401,914.491957
26.556198,377,914.657005
-690.0638,368,914.782652
170.10208,359,914.876132
-250.52222,478,914.936357
-159.06473,336,915.010871
185.78857,356,915.167996
136.07118,387,915.287387
137.72072,386,915.348393
-83.62375,381,915.4105
214.39995,288,915.461731
216.0914,292,917.417414
-73.44586,358,917.634024
147.90323,324,917.650897
-24.501724,440,917.651823
269.7915,217,917.666252
222.54309,225,917.866367
244.08337,287,917.963936
183.2112,360,918.023171
191.35971,366,918.031134
-104.81497,374,918.26199
106.51424,311,918.359589
182.50192,370,918.360651
152.30162,344,918.402421
-37.88434,240,918.515421
252.71964,243,918.654548
124.022964,307,918.6802
133.35016,425,918.80434
116.247246,325,918.862058
283.22702,284,918.986795
17.973953,329,919.008316
269.43378,245,919.069746
80.56323,271,919.288414
-288.25555,415,919.317643
212.58722,323,919.360649
259.03827,282,919.378231
178.67734,222,919.541559
251.61572,296,921.384732
-565.9283,418,921.422553
-464.92554,478,921.568231
139.20465,324,921.594
192.75713,305,921.723188
70.56572,387,921.852446
35.787704,315,921.951387
143.21669,343,921.956241
190.71603,366,922.149906
244.25342,280,922.183363
162.76442,260,922.26271
111.24205,279,922.457648
-105.4126,473,922.487888
124.638664,350,922.558119
-225.25662,405,922.682522
243.75641,245,922.739814
253.79254,237,922.802843
76.66581,390,922.860405
-87.44745,327,923.02073
275.17172,254,923.067963
71.29324,419,925.021869
259.1601,356,925.078238
191.7141,240,925.173876
-393.53442,425,926.874904
254.10391,279,926.949369
-373.0086,293,927.072549
-196.0036,468,927.11353
179.98239,231,927.15292
69.976654,373,927.357177
165.6243,225,927.387168
120.826324,366,927.492398
-1054.8082,408,927.494513
110.87485,374,927.754512
-326.09302,403,927.813599
94.5546,401,927.923223
-59.255173,418,927.938394
265.29456,234,927.998561
-121.95619,362,928.195916
176.79893,308,928.263567
162.60123,347,928.291353
245.44287,290,928.309957
-169.28075,359,928.575936
41.17758,321,928.644355
96.804924,367,928.648546
-716.9568,375,928.681496
-109.186066,360,928.95796
-187.79878,268,928.970107
24.55368,383,929.050852
-345.195,477,931.066221
114.84807,260,931.165702
-611.69055,394,931.332889
206.39972,335,931.354024
195.48122,339,931.469176
121.359146,331,931.539017
-260.83722,270,931.636314
145.71906,325,931.725906
252.03467,236,931.739291
85.59786,326,931.904926
5.03891,381,932.059191
223.54416,318,932.072394
-93.43977,431,932.210311
-101.20468,354,932.302282
194.36061,255,932.346036
113.58817,410,932.524688
145.64375,253,932.578601
136.70987,325,932.707862
-110.690704,453,932.719702
181.05942,288,932.853373
123.52361,242,932.853415
60.564407,353,933.115153
-329.59686,461,933.242046
-286.6409,385,935.154288
-128.4263,427,935.209829
-1163.0577,431,935.47437
240.02335,308,935.562166
-31.77385,395,935.564579
-82.7668,394,935.609259
-51.79038,254,935.750546
122.05128,305,935.898488
211.73506,344,935.941895
-175.75798,396,936.048558
-357.83978,335,936.120872
257.16956,296,936.271923
84.159424,347,936.282131
-79.28656,351,936.502678
-471.88254,424,936.50872
