#{"t_start": 1773658299.6232846, "env_id": "None"}
r,l,t
-49.60562,362,713.164914
155.41017,289,713.272497
102.19821,336,713.293273
162.95905,345,713.381763
-148.47276,401,715.182068
-106.28706,413,715.346537
-311.45074,416,715.368377
-0.07122803,421,715.459935
249.93332,226,715.595853
-529.3804,399,715.633707
237.28094,369,715.720701
-9.637161,453,715.926183
-23.572098,386,715.997897
225.52417,283,716.017831
-244.70883,425,716.075005
252.99748,230,716.255035
115.47559,334,716.271249
-96.830765,384,716.395322
-35.22145,412,716.499275
225.55626,251,716.51387
237.93312,335,716.615985
271.21967,235,716.636942
175.31068,222,716.729842
75.11334,332,716.863596
148.9189,324,716.980351
-10.111145,452,717.089045
163.18536,291,717.162426
9.328995,420,717.167402
238.73251,259,717.242847
215.23085,260,719.013763
-146.43858,443,719.135088
84.45432,404,719.174233
-34.11705,360,719.204155
211.47565,255,719.280501
218.77794,273,719.491447
63.6633,334,719.524728
278.14056,247,719.544298
-187.61723,477,719.638404
106.78951,243,719.793424
83.67925,302,719.827134
128.75476,370,719.967846
214.53258,228,720.06964
83.52543,373,720.077806
89.01393,331,720.215376
251.49628,269,720.272811
149.60062,313,720.401472
252.46307,259,720.479541
152.55832,401,720.498106
250.7298,330,720.607412
129.89746,358,722.496747
199.55544,317,722.531994
-49.870743,412,722.643743
-185.61157,414,722.757323
-368.185,334,724.3894
-202.12183,429,724.564447
-1.2685089,423,724.672774
-163.6465,404,724.766346
-240.2862,334,724.770754
179.81409,218,724.786086
272.74588,225,724.998076
3.2033691,387,725.065405
249.75684,315,725.085608
-94.733765,404,725.203038
240.75874,241,725.250025
208.95143,286,725.382634
193.8889,321,725.397481
151.33827,316,725.520477
163.8276,300,725.692226
-664.5606,448,725.710052
242.61726,315,725.724703
222.51062,236,725.771378
217.90112,285,725.988083
210.79648,321,726.042034
194.1224,274,726.051884
-17.379913,417,726.153049
-174.8802,369,726.418133
82.57466,430,726.42614
-243.0531,410,726.468862
-23.804932,405,728.307955
-55.46129,286,728.482696
217.36826,253,728.500779
179.37617,393,728.602894
272.8685,309,728.658293
51.57666,291,728.80311
23.656616,361,728.859297
229.29433,300,728.915412
179.14645,396,729.074113
165.0328,335,729.158116
285.73834,265,729.195415
-324.17764,345,729.222037
243.57434,235,729.394817
161.87834,319,729.539301
-299.5298,477,729.554631
249.75647,424,729.623204
-9.569916,398,729.805719
231.29338,277,729.84787
139.76271,261,729.89681
214.46912,355,729.911592
296.04858,237,730.134204
-105.859375,411,730.222988
37.41667,342,730.257085
82.13287,417,730.270523
257.88834,236,732.052772
210.77763,397,732.104773
156.92657,356,732.200404
-328.73517,433,732.229401
-96.69281,367,732.440737
172.60675,403,732.517376
178.77438,316,732.552838
-112.224655,385,732.593856
206.75832,233,732.678915
278.43842,245,732.782012
133.36359,308,732.882164
111.93167,315,732.92879
236.07779,240,732.935982
261.89914,346,733.127019
280.3658,232,733.15864
104.09959,337,733.220168
-214.73322,376,733.310135
287.6081,260,733.419269
270.97928,320,733.447836
80.77488,348,733.568038
102.95883,273,733.58705
265.00766,259,733.688638
238.44635,225,733.800302
5.890732,385,733.843333
189.78735,250,733.94433
-151.11613,406,734.005918
219.61815,235,734.041803
198.8983,235,735.664124
100.79074,309,735.901983
-75.76281,252,735.906674
193.25374,269,735.969369
293.77097,250,735.997069
277.4472,270,736.199708
-163.38078,402,736.335878
105.45756,355,736.365771
-93.05246,381,736.36771
137.45709,385,736.585638
231.37148,253,736.620369
-163.20422,393,736.734437
105.36401,372,736.746921
282.4942,275,736.903297
-84.76996,465,737.058695
109.35503,414,737.150317
-375.6745,410,737.158758
173.53384,415,737.322858
244.30292,277,737.340297
281.9693,311,737.467098
276.11624,236,737.561837
-52.62358,419,737.588169
261.54993,234,737.709626
-34.448364,454,739.322706
289.65942,272,739.371572
288.89938,221,739.507528
-252.97234,399,739.569638
183.26266,319,739.705339
175.57718,277,739.792128
9.408981,419,739.845011
-337.5973,411,740.002794
165.93901,313,740.184796
-163.61383,466,740.200765
-66.93126,418,740.240266
-123.98764,380,740.398972
224.28506,238,740.428355
245.60194,274,740.481762
253.80997,266,740.675545
-643.24915,423,740.676616
133.20473,289,740.728126
167.00314,366,742.467755
79.93609,250,742.539096
202.70525,266,742.554035
225.43404,249,742.724686
79.36434,428,742.774909
274.82898,241,742.803583
-122.25801,381,742.930305
235.45692,321,743.106938
118.689896,318,744.869027
83.58054,428,744.912445
50.657974,285,744.989153
34.09723,378,745.262048
-220.1577,382,745.291823
163.44423,354,745.295907
-218.7135,305,745.306792
238.3604,254,745.552378
182.98375,254,745.563375
175.1528,375,745.641492
-157.7117,376,745.671853
224.01994,285,745.856412
-32.425766,384,745.944725
64.519775,287,745.965554
139.37035,415,746.063119
-133.79187,375,746.2359
50.6091,317,746.287149
199.6972,275,746.34562
-135.07875,434,746.386038
235.00484,311,746.549225
137.85475,303,746.591571
225.64214,412,746.76224
117.1658,272,746.829519
-343.67297,470,746.863436
60.092987,350,746.952646
265.97278,267,748.72419
191.82732,356,748.750456
17.312363,407,748.905421
295.25735,265,749.000083
-184.86751,438,749.028359
-82.20584,428,749.196555
208.0367,317,749.236248
214.5493,364,749.374451
53.499435,374,749.410631
199.6759,301,749.497664
105.11394,396,749.632126
218.7164,260,749.670616
-124.80229,363,749.73793
165.46115,285,749.788424
231.188,261,749.904401
237.89539,283,749.965676
199.57538,300,750.048075
242.14992,422,750.222831
185.11751,292,750.262939
177.23837,238,750.294709
10.472275,438,750.351985
235.6361,290,750.556177
83.70462,339,750.565117
207.46616,258,750.610892
179.60072,394,752.396132
267.95056,240,752.562943
-315.35944,399,752.717047
201.93428,401,752.772176
-66.68167,368,752.819553
200.5712,410,752.983025
132.18613,322,753.047707
181.55179,342,753.122957
-177.52415,353,753.180884
163.45087,429,753.420029
1.5087128,369,753.422123
137.46112,323,753.451496
238.23898,318,753.506009
273.52728,223,753.735579
205.559,373,753.803437
-61.14891,404,753.837814
47.998672,408,753.871419
251.28311,285,754.029662
46.31952,335,754.18419
217.77925,319,754.20168
-49.95439,429,754.247979
103.89375,307,754.349273
240.04059,257,754.449077
167.83632,307,756.136685
-171.03027,428,756.250423
227.8425,353,756.334544
271.80087,223,756.417272
-119.44057,334,756.417306
55.528976,365,756.645417
296.8137,283,756.713454
-328.414,379,756.730004
-4.209427,391,756.822226
224.6956,339,757.0627
185.89433,283,757.117474
-86.35397,467,757.129745
-380.17014,391,757.133643
263.05743,259,757.331714
227.03754,299,757.42827
201.99812,336,757.478743
199.62895,410,757.557952
226.67213,364,757.704598
33.613342,300,757.734077
118.86439,246,757.810622
112.787964,379,757.866686
223.3259,302,758.01775
293.9086,223,758.039982
-167.93921,396,758.139525
160.6085,363,758.236099
266.8716,232,758.251094
-732.65186,359,760.178846
206.52896,327,760.254742
312.5415,269,760.309083
14.623184,366,760.393624
168.61252,333,760.527301
217.42543,243,760.557857
-311.90515,397,760.663237
275.10413,239,760.807197
-24.664246,400,760.807233
168.54279,287,760.827658
255.0116,235,761.05911
-336.99835,432,761.121518
165.45113,322,761.150658
-60.157425,364,761.212281
291.46304,267,763.206823
223.92633,259,763.259563
246.4608,295,763.321703
14.515564,326,763.414135
277.562,265,763.528782
199.2455,292,763.62299
-30.95781,439,763.659476
114.16022,261,763.687951
274.31082,228,763.76521
246.7988,227,763.892817
211.91008,307,764.005537
170.78793,384,764.02183
10.283203,366,765.642937
263.4183,276,765.683998
102.46254,305,765.839087
177.8692,313,765.863783
240.59404,239,765.910925
114.36982,365,766.072394
110.41187,231,766.075348
181.69176,328,766.1972
-138.60068,371,766.290385
223.98827,273,766.352477
199.53506,402,766.483903
245.16083,350,766.554482
-469.9688,411,766.7068
170.81155,422,766.784118
-295.0497,444,766.945292
243.46483,394,766.965904
-217.978,438,767.165018
292.29535,219,767.19067
-39.408936,452,767.252318
5.475235,339,767.293107
292.91864,256,767.459901
85.6187,319,767.501896
231.77487,298,767.571674
114.242935,344,767.667838
292.79462,265,769.331023
210.69884,229,769.418376
-238.97997,430,769.570854
-53.765793,338,769.632056
302.3801,345,769.718407
252.10419,323,769.764802
-37.809006,392,769.982483
251.85355,251,770.037672
-814.6673,427,770.085601
185.07407,388,770.129279
130.21326,253,770.343733
-122.713806,384,770.381323
280.677,286,770.421202
11.440552,443,770.48562
243.97945,226,770.613159
221.7498,335,770.685322
274.6235,233,770.726444
221.3205,230,770.852915
102.155655,423,770.860152
48.29779,308,771.0086
158.74377,251,771.107722
287.17755,253,771.116597
-27.466003,413,771.149426
294.6955,274,771.392968
58.799088,322,772.943168
-273.00177,439,772.962007
188.64201,374,773.070591
183.55339,239,773.2494
208.95407,257,773.252627
218.20459,315,773.271807
247.0015,260,773.350734
224.56618,220,773.471724
73.65735,306,773.562672
221.4201,400,773.675114
-120.136505,252,773.729581
-186.15195,403,773.762535
205.77133,236,773.804223
155.99487,235,774.041659
234.4617,357,774.092588
179.21431,412,774.097811
168.79138,361,774.128249
110.049286,265,774.313221
-386.77246,322,774.41963
160.14001,356,774.488104
25.59317,394,774.496042
181.13028,257,774.568906
235.8392,230,774.8023
276.3198,349,774.851192
155.00266,427,774.852477
97.34221,418,774.91186
22.659271,322,776.916067
247.62267,290,777.012514
265.74533,373,777.03428
137.72784,395,777.058258
23.840927,326,777.270592
296.21878,257,777.299262
178.80797,250,777.31665
74.70448,365,777.386852
251.91592,229,777.549956
117.428345,323,777.636184
-228.14842,421,777.712392
-186.87894,476,777.888865
205.51956,299,777.950423
-579.2692,440,778.016816
-79.67844,362,778.089297
164.99574,291,778.190651
148.65611,233,778.192668
221.00389,279,778.302766
205.17932,276,778.367985
158.54245,348,778.541903
243.39514,270,778.572744
56.088974,449,778.642656
-131.18892,428,778.807336
257.3805,307,778.857972
146.10405,332,780.509228
-316.84848,431,780.548292
56.646347,315,780.699494
172.44046,286,780.721799
185.54755,235,780.802421
213.02852,310,780.927276
218.10793,275,781.026417
232.13002,254,781.079239
116.18363,391,781.124116
48.516663,349,781.287198
201.64314,280,781.368164
123.346725,381,781.415444
-221.5991,371,783.09173
160.84909,272,783.153754
234.62555,323,783.28494
34.2314,311,783.416943
270.68344,256,783.421665
100.03591,405,783.427359
136.92133,364,783.687151
140.5647,268,783.720001
224.72287,316,783.789888
-377.58472,417,783.910247
111.78212,318,784.116822
42.567688,371,784.144218
236.48538,336,784.191964
252.99254,232,784.352335
176.71353,406,785.916341
183.95242,360,786.121273
255.31552,376,786.185606
273.6281,239,786.205508
103.60615,276,786.255194
210.24217,267,786.392867
214.47586,313,786.502846
159.66402,320,786.57801
-58.015762,422,786.633805
216.37094,330,786.726868
260.49628,284,786.791471
284.445,257,786.837514
260.40942,232,786.869789
-54.214767,429,787.165402
235.799,398,787.199682
213.06961,362,787.20994
-0.50827026,382,787.260539
250.30414,240,787.408515
286.6149,229,787.431745
271.81848,232,787.496076
142.13724,412,787.630706
220.21397,306,787.747355
234.00757,293,787.800344
-87.29559,455,787.878899
266.18973,273,787.914302
165.35487,348,789.664816
-159.77034,414,789.818756
-118.46062,405,789.921404
-273.19318,482,789.966432
241.5492,277,789.982103
177.09015,323,790.140736
194.2623,243,790.226938
-567.6898,425,790.349789
-10.5429535,473,790.442158
121.010925,316,790.463587
117.02943,259,790.60932
207.20963,418,790.645815
60.256943,263,790.727995
162.09692,393,790.83882
277.72214,265,790.879515
268.0342,276,790.928477
263.13382,239,791.083928
82.885,387,791.123843
171.02429,335,791.230769
-9.594925,363,791.306803
291.09042,253,791.348069
173.55554,254,791.389846
264.41504,277,791.522738
263.8981,372,791.718497
123.32968,340,793.388362
-217.59958,462,793.509433
-195.5062,368,793.593073
265.23523,245,793.692528
134.00107,320,793.717533
212.57256,353,793.957475
-172.88744,431,793.970702
278.37332,276,794.003637
22.814407,353,794.055158
192.36578,333,794.306431
-118.57478,367,794.327155
83.15058,348,794.353258
180.90962,347,794.404226
215.92213,269,794.598028
237.75385,323,794.633629
147.54405,253,794.665574
298.22742,328,794.688319
266.07108,244,794.880235
-94.09361,401,795.006386
-85.80766,372,795.039103
76.451965,361,795.051542
141.62231,378,795.263684
284.76254,357,795.365466
281.75372,369,795.421243
79.21594,429,795.468252
172.08911,253,797.328008
0.82696533,465,797.330983
168.12444,366,797.392109
-337.6791,433,797.401811
262.22638,289,797.620971
174.50977,235,797.641651
171.49388,285,797.682408
103.22546,349,797.684491
273.79718,297,797.995143
147.46643,318,798.01853
-284.71625,406,798.043084
10.921036,430,798.086725
251.16791,340,798.342569
41.712555,307,798.35784
-49.080597,460,798.488375
224.18985,397,798.494358
-14.126678,386,798.750171
132.24335,417,798.766884
126.56639,356,798.860387
236.51004,372,798.870741
254.5466,273,799.029637
-178.9407,290,799.158763
87.347824,379,799.159854
58.072052,334,799.214535
56.726273,393,801.18606
251.14044,299,801.214186
249.2421,328,801.243739
209.91191,376,801.349043
164.68353,239,801.429304
219.2541,424,803.227276
193.08197,396,803.229386
243.13821,276,803.293735
21.322723,411,803.348135
225.90987,369,803.616508
234.1126,273,803.6384
150.75558,337,803.648002
125.75802,402,803.650921
217.86787,234,803.854059
157.13742,351,804.008848
36.523026,408,804.064384
-87.43515,457,804.104409
262.41153,286,804.145424
207.73686,291,804.358109
280.3352,223,804.370171
45.219788,399,804.411316
-4.69722,351,804.455369
207.33823,278,804.637829
283.65784,231,804.644972
-428.03598,317,806.212581
289.71683,241,806.439942
34.411407,428,806.447966
233.93932,355,806.560701
157.24469,345,806.598918
264.96954,282,806.728567
132.34016,383,806.840909
258.2842,303,806.908816
183.8337,387,806.962286
197.62796,263,807.000368
244.1731,345,807.20085
109.83858,289,807.212352
250.48575,343,807.31322
202.83017,335,807.341703
86.93667,312,807.542327
256.575,347,807.569151
246.32141,286,807.631318
263.1545,292,807.66961
207.06314,296,807.918217
-85.39218,389,808.004609
126.426094,292,808.02341
228.02533,359,808.064443
256.76804,229,808.271623
314.75034,338,809.924429
36.71942,468,809.946667
43.18718,414,809.965646
35.882523,336,810.175728
255.68658,238,810.223473
49.01207,365,810.368294
-137.50284,379,810.396843
236.96109,223,810.407244
263.10162,330,810.556755
165.25357,288,810.665539
226.38365,289,810.707774
229.15811,316,810.724113
270.8615,297,810.867999
177.93253,325,810.999629
163.8942,269,811.000841
164.3412,346,811.061786
223.2445,225,811.300153
-8.006683,421,811.308092
151.23044,391,811.406086
-79.99591,419,811.434088
157.73819,252,811.560503
-47.943054,357,811.658166
266.53003,307,811.715517
-615.47864,430,811.873981
185.07771,309,811.8799
201.1972,252,811.920466
-35.65103,461,813.763046
11.545319,331,813.798625
131.81998,327,813.84211
-1230.738,428,813.897893
126.90244,385,814.199178
22.662064,367,814.216843
-7.7866974,450,814.235967
108.85041,352,814.256442
196.30606,287,814.510887
128.82608,267,814.532503
176.59767,342,814.550282
-202.36888,420,814.66771
151.86095,290,814.808511
269.89557,260,814.815949
63.418564,408,814.953839
170.95041,348,815.026762
151.6521,351,815.180647
-103.63437,406,815.23033
148.54333,325,815.289082
-73.73714,439,815.485845
120.3323,288,815.53545
-87.684586,376,815.577251
157.28494,288,815.595125
87.157646,299,817.43456
233.0008,253,817.511765
215.8488,283,817.54399
76.5642,357,817.586569
232.61008,268,817.860348
50.454987,383,817.872529
157.26894,352,817.897244
211.2711,358,817.91591
268.397,223,818.085239
185.27036,318,818.197964
274.6729,342,818.266048
71.58052,417,818.326329
204.4447,301,818.396484
175.2586,374,818.579743
88.41844,417,818.690785
256.61423,369,818.699522
98.730934,402,818.802597
188.49213,268,818.963002
232.0834,267,818.969826
119.22523,443,819.02919
120.04139,366,819.176854
211.08461,326,819.30342
6.9450684,351,819.3208
236.52715,292,819.470393
-43.004303,474,819.509758
279.01297,235,821.102676
-39.990616,395,821.332842
125.82696,280,821.367551
170.13979,291,821.446744
184.42993,390,821.516772
189.08672,339,823.582261
133.733,375,823.583488
252.20123,310,823.637215
-66.589554,439,823.880278
300.659,247,823.881495
-32.86281,379,824.036191
148.49504,399,824.118453
308.12402,225,824.150642
274.39133,294,824.224527
250.89993,267,824.334254
123.099236,251,824.386624
302.26324,231,824.39163
211.28197,351,824.584106
-109.40845,396,824.738459
18.571884,382,824.777835
279.8709,398,824.801104
140.18953,397,824.994276
294.38208,237,825.046215
155.73123,306,825.095168
-96.93454,398,825.148991
198.46368,217,826.81274
211.77396,343,826.915535
191.42992,324,826.998121
51.154663,293,827.02014
189.82109,370,827.218993
253.43022,232,827.236269
140.02657,415,827.342227
62.55188,403,827.431087
274.50977,238,827.460557
148.79428,392,827.641502
241.31148,215,827.685412
50.605255,362,827.715687
-279.28525,367,827.812273
-16.193314,256,828.078753
-512.81586,433,828.089072
280.00104,390,828.090258
-266.1537,465,828.200932
-237.4881,279,828.377627
-452.15002,425,828.518013
162.37729,417,828.52016
96.33845,330,828.540045
220.51642,341,828.725479
297.04657,308,828.835128
263.9188,303,828.849564
-182.43646,364,830.394984
243.7662,279,830.683079
-71.32149,416,830.715565
220.72415,301,830.762914
118.89099,442,830.863919
120.4975,389,831.08784
273.662,242,831.117473
98.614655,388,831.118468
-72.66098,395,831.172371
71.72867,396,831.494018
4.1080017,367,831.494059
137.5137,419,831.548604
-183.32777,409,831.59027
244.74167,238,831.739115
79.00733,378,831.884894
106.425224,392,831.954456
-288.67914,397,832.001439
200.79596,393,832.142894
253.53188,241,832.248688
-58.20273,431,832.327877
-25.971252,425,832.387645
164.81216,411,834.127629
266.1183,285,834.203232
-127.15282,375,834.221334
-642.7215,370,834.383425
268.46863,349,834.538717
234.56586,297,834.538757
193.38043,328,834.583678
-9.229858,406,834.800061
137.31177,337,834.884726
268.82825,365,834.914175
-279.52594,420,835.019657
55.43695,324,835.139116
287.1251,269,835.198246
220.19582,249,835.280882
-1.7797241,455,835.359802
118.52372,302,835.45067
64.376465,325,835.606324
95.50508,426,835.627828
-43.067413,469,835.837567
-560.4655,428,835.886368
206.67537,389,836.031229
-63.093124,429,836.050446
246.56482,251,836.14573
-17.709885,464,837.895802
155.85965,371,838.032158
-296.9361,431,838.117595
2.387558,417,838.198726
310.7302,246,838.293451
127.177025,415,838.367232
281.7519,256,838.381715
16.19461,423,838.635476
88.4308,273,838.665042
-1.7098846,414,838.719349
-63.349518,475,838.862355
233.049,231,838.90931
75.46771,310,838.962776
98.81372,415,839.155905
124.456825,279,839.200426
174.34216,234,839.207309
-91.21294,458,839.343033
231.59665,275,839.440821
242.86319,277,839.491761
-54.121857,359,839.568097
252.81798,300,839.648519
208.0693,284,839.787152
218.07532,345,839.797111
276.80255,332,839.99613
-189.73332,422,840.010274
252.6336,252,841.617222
88.32123,336,841.748439
253.01797,262,843.814046
274.29742,345,843.967519
225.00961,271,843.967554
-12.819794,413,843.988617
242.21564,249,844.250832
114.974655,415,844.251962
264.16406,351,844.335225
191.41086,417,844.40256
161.64648,276,844.539143
219.99242,358,844.624721
234.4508,310,844.658991
214.79807,326,844.743083
-156.187,394,844.968159
207.06462,389,845.049308
290.3767,336,845.115475
125.45727,424,845.121537
111.559235,326,845.333546
271.4643,283,845.432583
119.324814,364,845.524234
-94.319244,463,845.559444
107.0822,396,845.750785
235.63605,416,847.464147
240.01425,326,847.501447
-399.7784,384,847.529314
145.62816,315,847.673597
243.21144,238,847.761591
124.82291,285,847.83739
228.98364,372,847.87196
296.27234,227,848.001202
-126.40367,394,848.106343
217.39304,270,848.12529
293.19067,398,848.291091
274.01877,230,848.345921
53.422775,417,848.435162
47.61766,373,848.507724
304.43164,314,848.611199
191.33578,337,848.694576
287.61978,289,848.735514
-616.40576,384,848.916342
162.93942,361,848.995884
233.50037,274,849.025094
25.503876,392,849.110416
294.95587,233,849.247706
-98.58739,370,849.309494
183.11972,373,849.421407
-74.64223,410,851.000046
278.39,389,851.154404
283.7586,234,851.171524
178.4089,422,851.254447
209.41264,233,851.291144
211.59055,266,851.450042
89.10423,332,851.505546
181.638,243,851.543192
113.59532,423,851.696759
276.6951,258,851.817505
0.54859924,446,851.923474
44.74933,433,851.963721
-356.87177,323,852.036623
248.90643,292,852.227844
-141.05286,419,852.260478
250.4729,346,852.324278
186.60318,355,852.407317
268.25687,245,852.578331
208.43114,378,852.619626
148.84372,216,852.634449
-102.98482,424,852.697194
251.69516,389,852.984445
182.44353,383,853.018053
214.32582,312,853.023172
229.46776,407,853.057762
156.5922,259,854.817707
-11.829323,228,854.874666
250.66226,277,854.896215
272.22287,322,854.948357
188.8351,222,855.134175
229.45978,245,855.180581
235.81302,347,855.236236
261.06705,273,855.262375
239.53445,235,855.466698
225.58276,363,855.577544
293.1494,385,855.717668
211.60617,395,855.759459
231.50017,308,855.843352
284.4735,281,855.909871
260.9362,277,856.051606
279.99402,236,856.092741
298.58594,378,856.123349
235.8967,272,856.198123
123.600464,232,856.336864
250.31766,220,856.354981
205.82587,227,856.431728
130.59102,365,856.43279
242.06877,271,856.612428
260.90863,307,856.669376
56.689636,314,856.757725
68.80107,362,856.807131
109.94496,338,856.965609
209.31137,381,858.627504
74.80345,377,858.746524
267.80557,330,858.748984
-3.0151825,347,858.931192
235.4311,285,858.985133
178.97305,224,859.008322
87.470055,436,859.234216
179.33289,257,859.278688
7.2042694,403,859.375158
15.546616,376,859.383392
222.38155,224,859.513282
220.65941,331,859.579551
166.8905,307,859.705904
147.03276,364,859.75639
3.689743,411,859.945276
249.63605,266,859.987947
0.3154602,401,860.001751
-118.41698,407,860.18016
-57.70938,363,860.314997
237.30711,365,860.359024
170.45615,223,860.408428
-24.729782,452,860.463755
245.69742,244,860.664196
-315.34796,433,862.498821
-133.43422,430,864.289729
138.29575,384,864.369864
76.246155,301,864.49764
277.1135,228,864.524663
169.91092,324,864.662645
192.90503,317,864.71542
104.76794,232,864.740023
180.84288,234,864.768891
273.30896,244,864.991796
178.64127,350,865.029819
163.42758,357,865.142502
-227.58862,426,865.161874
190.77452,279,865.320998
173.44342,321,865.328251
-73.71617,358,865.513946
88.131775,403,865.581898
173.94843,376,865.719505
-76.709656,426,865.784321
-373.81305,282,865.8245
245.89142,289,865.908926
247.62854,225,865.981276
228.93106,316,866.162408
122.56996,342,866.235194
122.85515,383,866.360618
226.84299,326,866.368155
222.19055,283,866.47852
-519.3715,364,868.17068
88.601555,286,868.212489
248.54129,376,868.313519
-89.71066,333,868.378419
-81.50925,415,868.608684
221.03564,270,868.660764
104.39484,463,868.696007
99.90334,423,868.757259
193.30125,305,868.954847
-173.1036,371,869.076908
203.62056,368,869.111241
222.27087,390,869.193972
-1.9818573,380,869.353527
187.29486,340,869.460193
7.1833344,425,869.515095
63.79901,409,869.615087
210.03018,267,869.631215
3.3660126,389,869.872344
-248.47014,392,869.928599
245.67325,347,869.978734
-484.9082,363,870.010212
288.3873,222,871.794137
290.68393,254,871.795678
174.39745,314,871.815309
89.88891,419,871.895562
276.4848,215,872.115299
231.90257,246,872.14912
220.9075,253,872.21874
-168.69292,387,872.309083
224.28125,257,872.417424
12.509003,352,872.480682
50.261032,361,872.589952
-206.91273,369,872.689224
141.2952,350,872.779625
152.80418,290,872.782589
148.82379,279,872.978063
269.43872,249,873.040929
86.02577,437,873.049069
171.84169,345,873.144974
193.50371,260,873.313338
183.10857,253,873.314391
163.7082,343,873.341383
107.75955,314,873.469723
279.73193,268,873.58657
97.001854,308,873.656403
194.5854,337,873.659415
189.51845,274,873.749392
241.77513,218,873.811651
208.09413,248,873.912038
186.19138,360,875.61726
135.5542,349,875.799815
-262.72028,412,875.803952
-46.595474,309,875.858022
233.19653,289,875.959341
136.68307,296,876.1075
132.81421,299,876.170998
-130.14053,426,876.261074
133.85689,340,876.332095
239.4484,290,876.440329
272.93484,244,876.45467
-87.51335,421,876.748173
15.628372,413,876.812609
113.51095,313,876.821777
136.24263,349,876.844141
183.85466,241,877.007971
218.65822,244,877.099296
247.96976,278,877.103231
-65.9142,399,877.23448
225.43207,249,877.264478
176.20921,261,877.367156
-98.793884,398,877.513877
260.64175,284,877.661928
-54.814484,417,877.667181
2.8374329,399,877.678362
258.2836,285,877.81186
8.584366,402,879.709319
-479.11108,432,879.750432
-706.28564,427,879.758027
-120.74669,446,879.921058
269.66547,243,880.027921
215.11708,332,880.089807
71.08586,375,880.187483
213.62659,228,880.281819
187.28429,374,880.339586
279.59985,232,880.343814
-415.3557,428,880.633843
69.67572,352,880.648459
201.3616,324,880.680716
61.939484,409,880.766807
238.30922,219,880.861961
219.33577,235,880.891767
256.54602,304,880.995242
183.25914,339,881.21576
-120.97862,459,881.242858
-206.03697,418,882.957297
130.39882,357,882.998568
-404.4239,410,884.868506
149.68085,397,884.885334
108.637215,326,884.90176
-27.027222,375,885.019056
214.03534,280,885.237138
-82.383224,378,885.314657
181.35764,320,885.371554
-74.995255,421,885.373772
215.7673,271,885.592821
226.88893,269,885.649525
283.0114,296,885.674003
-218.05502,441,885.693263
261.68433,246,885.85288
230.432,251,885.963042
117.66091,370,886.074019
77.235245,412,886.091892
227.75244,289,886.16686
241.88605,252,886.359365
182.44809,309,886.402902
-364.53476,421,886.41392
-351.8788,273,886.454475
274.5456,284,886.661317
-330.27466,294,886.766608
-20.884933,407,886.832038
-197.0741,411,886.848032
-252.12006,298,888.708765
-47.770874,454,888.783751
180.49442,402,888.923053
-31.826797,437,888.978996
161.4878,287,889.052803
249.49216,353,889.182804
2.5667725,410,889.361095
179.89291,323,889.394664
-421.75934,425,889.426768
158.1296,351,889.551016
-29.158768,229,889.629531
221.99315,304,889.672026
94.78589,339,889.778414
224.65546,269,889.830069
199.36386,246,889.890743
240.20633,229,889.916651
235.52592,273,890.067049
125.544716,402,890.256124
-117.63812,400,890.313189
-142.4702,426,890.366571
-35.391342,317,890.402841
278.9461,221,890.650651
250.65192,275,890.670055
-113.29707,448,890.742436
-156.52335,399,890.747447
230.28575,229,892.495761
0.3436432,329,892.513371
161.63152,374,892.611136
-6.816742,382,892.695609
273.7551,272,892.828002
244.2464,276,892.899086
228.5457,382,892.929163
267.32034,350,893.061303
268.8419,229,893.136734
64.94504,430,893.280164
267.8262,367,893.318921
78.937065,355,893.435697
103.11365,385,893.545828
149.34116,356,893.660427
142.39032,425,893.770095
169.57239,379,893.838019
288.41486,371,893.938263
232.66751,296,893.969163
249.73274,240,894.091942
51.172516,403,894.189036
210.31458,348,894.332312
164.06721,389,894.344904
-201.85071,393,894.501542
8.382874,426,896.44298
299.2862,298,896.471803
-50.05133,385,896.573644
246.28302,335,896.696295
289.8342,236,896.748707
264.9457,245,896.8362
-107.115875,447,896.944436
254.05833,290,896.996316
90.798546,378,897.142395
124.56506,339,897.193428
154.70659,313,897.276702
-10.408249,384,897.400647
250.871,370,897.529364
105.34742,343,897.548513
258.4867,344,897.633624
187.43073,239,897.650482
145.3119,329,897.893001
258.5747,420,897.968413
150.38962,418,898.069777
74.24094,409,898.077056
148.26942,387,898.296744
237.62267,375,898.359844
158.53812,422,898.518543
87.953415,433,898.522777
-1.7831726,299,900.093331
127.583534,402,900.312042
79.8894,377,900.440867
77.07367,468,900.539582
287.69342,232,900.552806
-183.6077,419,900.577315
-22.368683,378,900.85333
321.98438,306,900.893477
139.66364,323,900.936544
219.31155,387,900.967762
168.40141,233,901.11299
281.4305,230,901.145346
252.6948,229,901.213081
177.77058,322,901.27536
268.88223,224,901.368769
-211.15327,336,901.450647
233.6096,365,901.58211
182.14488,405,901.688889
254.20404,348,903.579882
-62.422516,340,903.654768
62.32303,416,903.864104
273.09863,293,903.880584
-270.3379,430,903.982992
-0.47904968,377,904.037842
236.58212,303,905.897448
254.1675,416,905.909017
176.92622,473,905.951933
218.62062,380,906.032578
179.19362,223,906.138456
202.76253,250,906.154729
-59.97374,435,906.396476
-343.1314,402,906.442835
256.3425,292,906.45253
52.150604,368,906.511853
171.48965,291,906.692128
113.061264,288,906.744738
-110.29666,387,906.836297
3.9786224,387,906.905573
